stageID,星解放,星1倍率,星2倍率,星3倍率,星4倍率,ゲリラset,報酬リセットType,1度きり表示,表示順,インターバル,挑戦フラグ,マップ難易度,クリア後非表示,XP2倍広告,XP2倍広告,マップ名
36017,2,100,120,150,150,0,0,0,8017,0,0,1536,0,0,0,異次元コロシアム
37000,1,100,150,200,300,0,0,0,0,0,0,1,0,0,100,にゃんこ道検定 初段
37001,1,100,150,200,300,0,0,0,0,0,0,2,0,0,100,にゃんこ道検定 二段
37002,1,100,150,200,300,0,0,0,0,0,0,4,0,0,0,にゃんこ道検定 三段
37003,1,100,150,200,300,0,0,0,0,0,0,8,0,0,0,にゃんこ道検定 四段
37004,1,100,150,200,300,0,0,0,0,0,0,16,0,0,0,にゃんこ道検定 五段
37005,1,100,150,200,300,0,0,0,0,0,0,32,0,0,0,にゃんこ道検定 六段
37006,1,100,150,200,300,0,0,0,0,0,0,64,0,0,0,にゃんこ道検定 七段
37007,1,100,150,200,300,0,0,0,0,0,0,128,0,0,0,にゃんこ道検定 八段
37008,1,100,150,200,300,0,0,0,0,0,0,256,0,0,0,にゃんこ道検定 九段
37009,1,100,150,200,300,0,0,0,0,0,0,512,0,0,0,にゃんこ道検定 十段
37010,1,100,150,200,300,0,0,0,0,0,0,1024,0,0,0,にゃんこ道検定 十一段
37011,1,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,にゃんこ道検定 十二段
